597465009,8968,2021-06-03 09:06:11.670583
139817615,22053,2021-06-03 09:06:12.230510
493210047,13471,2021-06-03 09:06:13.227938
159134359,74344,2021-06-03 09:06:14.355389
620884073,1056,2021-06-03 09:06:14.964390
35884457,197175,2021-06-03 09:06:15.789178
71918286,17314,2021-06-03 09:06:16.403416
108400765,16494,2021-06-03 09:06:17.042584
31308659,74102,2021-06-03 09:06:18.504422
40827340,51525,2021-06-03 09:06:19.158347
430199515,2495,2021-06-03 09:06:19.950045
198649856,50840,2021-06-03 09:06:20.792475
68455980,26958,2021-06-03 09:06:21.463146
51549758,6362,2021-06-03 09:06:22.097231
13279462,92876,2021-06-03 09:06:23.126045
28209861,235286,2021-06-03 09:06:23.765564
68290396,11886,2021-06-03 09:06:25.047561
196539843,42013,2021-06-03 09:06:25.704373
477465512,75820,2021-06-03 09:06:26.516121
547762291,307,2021-06-03 09:06:27.809139
33999127,79591,2021-06-03 09:06:28.528359
102533523,60995,2021-06-03 09:06:29.139593
41719683,10046,2021-06-03 09:06:29.903920
426433707,12545,2021-06-03 09:06:30.513807
180993461,64091,2021-06-03 09:06:31.157618
75413086,13458,2021-06-03 09:06:31.968041
41329083,6974,2021-06-03 09:06:32.619395
102766788,30713,2021-06-03 09:06:33.242254
41276850,14951,2021-06-03 09:06:33.857996
2601579,241427,2021-06-03 09:06:35.059343
251119394,26306,2021-06-03 09:06:35.689488
22379976,30034,2021-06-03 09:06:36.343996
441952335,11800,2021-06-03 09:06:37.002666
403545083,22190,2021-06-03 09:06:37.830887
136515615,16845,2021-06-03 09:06:39.322760
108399461,1022,2021-06-03 09:06:40.594306
175880480,12802,2021-06-03 09:06:41.239621
138124387,23656,2021-06-03 09:06:43.106017
97783172,12356,2021-06-03 09:06:44.144446
477897370,2044,2021-06-03 09:06:45.444478
432940842,5566,2021-06-03 09:06:46.822702
181461514,202,2021-06-03 09:06:47.423352
116114020,21336,2021-06-03 09:06:48.100772
47341896,12053,2021-06-03 09:06:48.758045
189719915,14617,2021-06-03 09:06:49.538605
265701457,21744,2021-06-03 09:06:52.084062
45414602,10010,2021-06-03 09:06:52.705726
58287338,179131,2021-06-03 09:06:53.353337
543051454,8728,2021-06-03 09:06:55.943390
68131477,6073,2021-06-03 09:06:56.634995
65311054,70832,2021-06-03 09:06:57.259407
138413649,3828,2021-06-03 09:06:57.893791
444259433,23068,2021-06-03 09:06:58.522191
120514205,11003,2021-06-03 09:06:59.163096
113405746,5965,2021-06-03 09:06:59.819637
223501988,196,2021-06-03 09:07:00.546519
18909439,32752,2021-06-03 09:07:02.012168
189787795,31095,2021-06-03 09:07:02.617637
652507326,16445,2021-06-03 09:07:03.228259
81188606,19724,2021-06-03 09:07:04.086090
57250486,9704,2021-06-03 09:07:04.727466
639589048,14586,2021-06-03 09:07:05.356342
105216837,84852,2021-06-03 09:07:06.529422
63878136,26341,2021-06-03 09:07:07.712874
517279025,1992,2021-06-03 09:07:08.374642
688717593,416,2021-06-03 09:07:08.960564
407062856,14007,2021-06-03 09:07:09.596023
569342042,6461,2021-06-03 09:07:10.210471
117615736,592,2021-06-03 09:07:10.826717
86729677,131974,2021-06-03 09:07:13.999588
143398258,14389,2021-06-03 09:07:14.621359
680121558,658,2021-06-03 09:07:15.241884
84491167,29504,2021-06-03 09:07:16.462719
26339415,31227,2021-06-03 09:07:17.874769
276168724,21078,2021-06-03 09:07:19.765596
43864368,55780,2021-06-03 09:07:21.158920
186173135,24477,2021-06-03 09:07:21.765249
95660365,16605,2021-06-03 09:07:22.574794
149083959,147060,2021-06-03 09:07:23.174428
71590283,27526,2021-06-03 09:07:24.566497
62661350,6532,2021-06-03 09:07:25.262944
160745773,9520,2021-06-03 09:07:25.893280
71201458,19466,2021-06-03 09:07:26.526837
73976931,63320,2021-06-03 09:07:27.121019
494524711,9446,2021-06-03 09:07:27.973796
153546182,45571,2021-06-03 09:07:29.518821
94528132,13271,2021-06-03 09:07:30.751469
495320730,1502,2021-06-03 09:07:31.385131
35859193,47257,2021-06-03 09:07:32.396708
568415137,26116,2021-06-03 09:07:33.598825
137027818,17437,2021-06-03 09:07:34.210088
23526248,59678,2021-06-03 09:07:35.065274
30009229,6820,2021-06-03 09:07:35.648960
455157799,25820,2021-06-03 09:07:36.276306
90699866,14970,2021-06-03 09:07:37.491908
679149786,614,2021-06-03 09:07:38.095141
661750711,1423,2021-06-03 09:07:38.736387
124496686,140901,2021-06-03 09:07:39.343775
124781968,2549,2021-06-03 09:07:39.966609
156858536,16232,2021-06-03 09:07:40.617265
86634736,33592,2021-06-03 09:07:41.982898
146932823,3932,2021-06-03 09:07:42.566205
81480245,10030,2021-06-03 09:07:43.255260
32288542,7453,2021-06-03 09:07:43.951834
660826751,170,2021-06-03 09:07:44.552202
189772975,48334,2021-06-03 09:07:45.194688
489155160,2908637,2021-06-03 09:04:57.842382
71092938,5785365,2021-06-03 09:04:59.323538
26261471,1997593,2021-06-03 09:05:00.506188
51496027,4318331,2021-06-03 09:05:03.143059
26154978,3443515,2021-06-03 09:05:04.149792
120244187,2331472,2021-06-03 09:05:04.986294
36473331,2794920,2021-06-03 09:05:05.630073
121510236,4190039,2021-06-03 09:05:06.450194
26490481,5918169,2021-06-03 09:05:07.095784
40580009,1149222,2021-06-03 09:05:07.928874
496795673,691084,2021-06-03 09:05:08.786261
38244180,4867072,2021-06-03 09:05:09.585891
121059319,1077202,2021-06-03 09:05:11.048350
199811071,1804399,2021-06-03 09:05:12.486372
47071880,2075326,2021-06-03 09:05:13.115223
569342750,1948545,2021-06-03 09:05:14.591017
136765278,550414,2021-06-03 09:05:15.531413
51270104,1646425,2021-06-03 09:05:16.305911
95055754,250351,2021-06-03 09:05:17.782161
245226810,1787825,2021-06-03 09:05:18.647306
50237189,403540,2021-06-03 09:05:19.896798
38433240,479526,2021-06-03 09:05:20.761077
617923031,120847,2021-06-03 09:05:21.568103
112837021,224050,2021-06-03 09:05:22.172608
40017619,1545890,2021-06-03 09:05:22.781232
71588578,1675851,2021-06-03 09:05:23.712255
76385901,4054988,2021-06-03 09:05:24.483563
95873995,354596,2021-06-03 09:05:25.306457
31478096,951168,2021-06-03 09:05:26.131179
47939440,798854,2021-06-03 09:05:26.997234
9528182,342593,2021-06-03 09:05:28.363162
427632467,560719,2021-06-03 09:05:31.016348
90075649,891987,2021-06-03 09:05:32.604541
217965779,1017705,2021-06-03 09:05:34.032070
156037856,576435,2021-06-03 09:05:35.382813
31919607,829833,2021-06-03 09:05:36.143845
121649330,368098,2021-06-03 09:05:36.748380
155601320,655287,2021-06-03 09:05:37.552178
13884994,901375,2021-06-03 09:05:38.320862
691207102,353,2021-06-03 09:05:38.973256
68950614,570946,2021-06-03 09:05:40.032240
175831187,532364,2021-06-03 09:05:40.888413
43583707,44989,2021-06-03 09:05:41.550457
245622027,448090,2021-06-03 09:05:42.181031
58115154,515503,2021-06-03 09:05:43.313590
66934438,585535,2021-06-03 09:05:44.495218
178844972,150770,2021-06-03 09:05:45.164980
91136321,324797,2021-06-03 09:05:46.118723
27115917,863726,2021-06-03 09:05:46.915067
132279966,365713,2021-06-03 09:05:48.454392
46857971,45111,2021-06-03 09:05:49.105129
134609454,1461331,2021-06-03 09:05:50.014932
30904062,633084,2021-06-03 09:05:51.365672
89408007,381114,2021-06-03 09:05:52.642341
28526571,372957,2021-06-03 09:05:53.290428
47703889,144848,2021-06-03 09:05:54.087356
431882702,630950,2021-06-03 09:05:55.022815
66076836,939172,2021-06-03 09:05:55.872989
408882505,213590,2021-06-03 09:05:56.526529
110690086,7221135,2021-06-03 09:05:57.191342
29829912,4445398,2021-06-03 09:05:57.808462
117783070,97355,2021-06-03 09:05:58.405437
45184940,449338,2021-06-03 09:05:59.283662
152633332,523896,2021-06-03 09:06:00.128744
106013742,894816,2021-06-03 09:06:01.050961
26241991,243885,2021-06-03 09:06:01.879820
194749904,238363,2021-06-03 09:06:02.487074
47125717,548062,2021-06-03 09:06:03.214951
38547166,41907,2021-06-03 09:06:03.811256
138375255,417716,2021-06-03 09:06:04.995650
62178548,248580,2021-06-03 09:06:05.938552
159498717,576226,2021-06-03 09:06:06.588080
407388596,284929,2021-06-03 09:06:07.320936
83953406,180520,2021-06-03 09:06:07.950043
36340781,861371,2021-06-03 09:06:08.771994
505827356,8226,2021-06-03 09:06:09.439985
107497371,24693,2021-06-03 09:06:10.109517
167189231,1804307,2021-06-03 09:06:11.528152
445132093,10497,2021-06-03 09:06:12.148230
52615982,511071,2021-06-03 09:06:13.421425
47594707,406822,2021-06-03 09:06:15.249412
11001241,756088,2021-06-03 09:06:15.877905
505360781,174646,2021-06-03 09:06:16.476608
119415848,351679,2021-06-03 09:06:17.285206
216351084,84602,2021-06-03 09:06:18.137296
149727725,116712,2021-06-03 09:06:18.782577
85581832,635442,2021-06-03 09:06:19.432724
87481167,110156,2021-06-03 09:06:20.045417
63164470,432937,2021-06-03 09:06:20.690680
139709045,253465,2021-06-03 09:06:21.470519
29094596,313732,2021-06-03 09:06:22.110628
18074328,654823,2021-06-03 09:06:23.127024
38881685,1875392,2021-06-03 09:06:23.754395
680844900,5496,2021-06-03 09:06:25.005572
495899004,295012,2021-06-03 09:06:25.856016
143868710,40140,2021-06-03 09:06:26.691715
115659124,276199,2021-06-03 09:06:27.513783
3818382,77422,2021-06-03 09:06:28.119316
193270950,1243814,2021-06-03 09:06:28.956687
56865374,162744,2021-06-03 09:06:30.439009
71934478,233625,2021-06-03 09:06:31.093662
37522866,333599,2021-06-03 09:06:31.892584
52614128,633248,2021-06-03 09:06:32.568345
87803283,245076,2021-06-03 09:06:34.856619
693080058,43,2021-06-03 09:06:35.487304
31500812,617706,2021-06-03 09:06:36.155750
136189230,212683,2021-06-03 09:06:36.811871
77573531,367090,2021-06-03 09:06:37.622154
42242477,345029,2021-06-03 09:06:38.246019
93455889,195250,2021-06-03 09:06:38.970857
58393005,1158604,2021-06-03 09:06:39.685397
30610294,348517,2021-06-03 09:06:40.391444
35780889,193442,2021-06-03 09:06:41.187038
28564152,332408,2021-06-03 09:06:41.972041
80999147,163672,2021-06-03 09:06:42.799831
187352927,352293,2021-06-03 09:06:43.438400
194430943,96970,2021-06-03 09:06:44.634115
665575600,124786,2021-06-03 09:06:45.444525
53052202,415647,2021-06-03 09:06:46.399708
142321038,149976,2021-06-03 09:06:46.989394
109652110,138949,2021-06-03 09:06:47.810397
107992372,162910,2021-06-03 09:06:49.469554
173950952,51831,2021-06-03 09:06:50.328917
63602976,1175800,2021-06-03 09:06:51.889905
26857029,979326,2021-06-03 09:06:52.493331
116010031,257056,2021-06-03 09:06:53.125359
74547134,116479,2021-06-03 09:06:54.453693
16689163,310175,2021-06-03 09:06:55.310901
161444554,39959,2021-06-03 09:06:56.638870
595958889,5798,2021-06-03 09:06:57.273768
674570414,41271,2021-06-03 09:06:58.091457
165572706,119008,2021-06-03 09:06:58.716841
25736477,299766,2021-06-03 09:06:59.355843
178763618,99837,2021-06-03 09:07:00.225485
30666848,310691,2021-06-03 09:07:01.628887
15554591,1872329,2021-06-03 09:07:02.288176
30080751,1462705,2021-06-03 09:07:03.096609
431679357,68621,2021-06-03 09:07:04.187547
129469149,327435,2021-06-03 09:07:04.787483
35758713,74493,2021-06-03 09:07:06.037015
24666044,412384,2021-06-03 09:07:07.494673
177730578,174335,2021-06-03 09:07:08.113227
26551727,399405,2021-06-03 09:07:08.740632
417246422,117352,2021-06-03 09:07:09.401598
42296879,594557,2021-06-03 09:07:10.830569
6896654,119806,2021-06-03 09:07:11.516555
105584645,154283,2021-06-03 09:07:12.329674
20992865,435357,2021-06-03 09:07:12.905927
27787567,125542,2021-06-03 09:07:13.505803
94908847,65939,2021-06-03 09:07:14.122862
138009898,331888,2021-06-03 09:07:15.605803
116363747,133322,2021-06-03 09:07:16.456360
51891532,538063,2021-06-03 09:07:17.079444
277057209,53222,2021-06-03 09:07:17.880683
65206102,85075,2021-06-03 09:07:18.513257
139094686,64207,2021-06-03 09:07:19.742462
132289488,172770,2021-06-03 09:07:21.300800
197406569,401052,2021-06-03 09:07:22.090322
232402813,491089,2021-06-03 09:07:22.885559
320878,94472,2021-06-03 09:07:23.701997
25220420,208288,2021-06-03 09:07:24.942274
50127647,76666,2021-06-03 09:07:25.699972
31063899,245514,2021-06-03 09:07:26.525939
31062476,45688,2021-06-03 09:07:27.148686
59624901,220577,2021-06-03 09:07:29.101908
457124238,382145,2021-06-03 09:07:30.148283
237687661,82994,2021-06-03 09:07:30.962635
210014596,372617,2021-06-03 09:07:31.580980
678718469,10872,2021-06-03 09:07:32.632290
688445502,607,2021-06-03 09:07:33.220834
87111052,225473,2021-06-03 09:07:33.819584
562508072,6507,2021-06-03 09:07:35.218544
70858845,49318,2021-06-03 09:07:35.948954
173037823,55592,2021-06-03 09:07:36.733118
143099070,453488,2021-06-03 09:07:37.344502
141447771,162139,2021-06-03 09:07:37.992292
150436863,533663,2021-06-03 09:07:38.781438
155703758,144304,2021-06-03 09:07:39.362156
22510310,1795824,2021-06-03 09:07:39.944264
68727743,133127,2021-06-03 09:07:40.615106
52839414,433461,2021-06-03 09:07:41.428637
37705807,345793,2021-06-03 09:07:42.222319
90222378,446495,2021-06-03 09:07:43.149186
144555242,274171,2021-06-03 09:07:43.944485
35828637,172609,2021-06-03 09:07:44.559988
31457014,215814,2021-06-03 09:07:45.187005
36954803,255766,2021-06-03 09:07:45.789723
40299581,168085,2021-06-03 09:07:46.595140
35647075,695380,2021-06-03 09:07:48.479449
139890257,8159,2021-06-03 09:07:47.004113
557905365,5276,2021-06-03 09:07:47.639678
24934483,6493,2021-06-03 09:07:48.261631
77415161,1467,2021-06-03 09:07:49.490271
183761663,29704,2021-06-03 09:07:50.122017
64484702,8485,2021-06-03 09:07:50.723824
613430150,4376,2021-06-03 09:07:51.398013
136956829,18905,2021-06-03 09:07:52.541413
466244213,54113,2021-06-03 09:07:53.162165
521692124,28366,2021-06-03 09:07:53.745646
163303558,44772,2021-06-03 09:07:54.391766
647613380,2452,2021-06-03 09:07:55.020553
127647856,39714,2021-06-03 09:07:55.866096
49516361,3567,2021-06-03 09:07:56.454168
50181164,9238,2021-06-03 09:07:57.074734
166232298,16182,2021-06-03 09:07:57.712957
40545537,104799,2021-06-03 09:07:59.104113
119556499,23282,2021-06-03 09:07:59.914487
13766215,26695,2021-06-03 09:08:01.096399
30890872,65935,2021-06-03 09:08:01.733267
44335594,31983,2021-06-03 09:08:03.761659
135919342,12641,2021-06-03 09:08:04.596474
83450565,175,2021-06-03 09:08:05.210232
555147013,4253,2021-06-03 09:08:05.810518
198240854,13218,2021-06-03 09:08:07.215900
460417343,400268,2021-06-03 09:08:08.018534
187700028,8135,2021-06-03 09:08:08.633216
48228172,97592,2021-06-03 09:08:09.287437
691526116,202,2021-06-03 09:08:09.932548
39986770,80625,2021-06-03 09:08:10.781449
91055323,11975,2021-06-03 09:08:11.937120
128641014,6395,2021-06-03 09:08:12.938059
22128616,3832,2021-06-03 09:08:13.545493
140958679,28231,2021-06-03 09:08:14.171692
231975149,4927,2021-06-03 09:08:14.843002
405310603,8326,2021-06-03 09:08:15.468818
25091957,36862,2021-06-03 09:08:17.165804
41283727,143979,2021-06-03 09:08:17.830593
26029516,46265,2021-06-03 09:08:18.440234
459898171,62016,2021-06-03 09:08:19.696916
111217669,43292,2021-06-03 09:08:20.326115
503057971,7044,2021-06-03 09:08:20.927848
226124664,36218,2021-06-03 09:08:21.748259
71524698,13756,2021-06-03 09:08:22.417282
63714191,51445,2021-06-03 09:08:23.001399
101383518,45005,2021-06-03 09:08:23.618953
111882197,109863,2021-06-03 09:08:24.201522
188958037,16692,2021-06-03 09:08:24.831219
230878965,10017,2021-06-03 09:08:25.581314
524060718,18790,2021-06-03 09:08:26.214457
22407530,44374,2021-06-03 09:08:26.807864
79622099,44349,2021-06-03 09:08:28.785856
165979679,68169,2021-06-03 09:08:29.619471
612817579,8302,2021-06-03 09:08:30.241990
4830932,24200,2021-06-03 09:08:30.877854
581832920,57971,2021-06-03 09:08:31.712142
165726450,2270,2021-06-03 09:08:32.399834
92641610,21822,2021-06-03 09:08:33.033224
645933578,133,2021-06-03 09:08:33.667881
577667875,42456,2021-06-03 09:08:34.367610
48039167,39062,2021-06-03 09:08:35.002155
18466131,280754,2021-06-03 09:08:36.275057
92020561,28226,2021-06-03 09:08:36.953122
142768936,45737,2021-06-03 09:08:37.579112
151072108,1908,2021-06-03 09:08:38.181682
145168862,4007,2021-06-03 09:08:38.967453
65232833,28792,2021-06-03 09:08:39.583812
62007425,28933,2021-06-03 09:08:40.384175
570427215,7870,2021-06-03 09:08:40.936886
163708758,2031,2021-06-03 09:08:41.565698
153594349,25428,2021-06-03 09:08:42.377646
95425954,31590,2021-06-03 09:08:43.225029
78107700,1359,2021-06-03 09:08:43.803639
545566671,3865,2021-06-03 09:08:44.704466
93969210,10702,2021-06-03 09:08:45.421799
41382559,23237,2021-06-03 09:08:46.052517
38567474,39712,2021-06-03 09:08:46.649259
584762748,1679,2021-06-03 09:08:47.425354
159638131,104403,2021-06-03 09:08:48.217096
132318599,17539,2021-06-03 09:08:48.838673
125023241,36644,2021-06-03 09:08:49.621353
71028977,18042,2021-06-03 09:08:50.825577
222790065,7652,2021-06-03 09:08:51.444013
49617030,56526,2021-06-03 09:08:53.975331
87988842,18580,2021-06-03 09:08:54.586829
461857190,8446,2021-06-03 09:08:55.409409
142051121,3139,2021-06-03 09:08:56.237290
656226905,3229,2021-06-03 09:08:56.864316
71006117,34410,2021-06-03 09:08:57.767502
38054155,6513,2021-06-03 09:08:58.327017
40733337,11284,2021-06-03 09:08:58.972485
137472142,12791,2021-06-03 09:08:59.587321
237271861,15631,2021-06-03 09:09:00.209786
46374306,29288,2021-06-03 09:09:00.807710
29491102,51584,2021-06-03 09:09:01.572885
137480766,56302,2021-06-03 09:09:02.954516
25824481,141560,2021-06-03 09:09:03.869578
73690036,3878,2021-06-03 09:09:04.532179
66560444,5110,2021-06-03 09:09:05.814976
153437050,76670,2021-06-03 09:09:07.023851
43159291,91905,2021-06-03 09:09:07.740437
590551518,24839,2021-06-03 09:09:08.552938
127317893,20889,2021-06-03 09:09:09.175833
424762347,21814,2021-06-03 09:09:09.818105
234371833,16663,2021-06-03 09:09:10.651758
470569706,3983,2021-06-03 09:09:11.270476
498559925,1782,2021-06-03 09:09:11.901356
157591647,21481,2021-06-03 09:09:13.036540
245842786,11243,2021-06-03 09:09:13.637134
254417616,8152,2021-06-03 09:09:14.851491
116498869,8371,2021-06-03 09:09:15.477622
95889160,7200,2021-06-03 09:09:16.270845
60900813,59425,2021-06-03 09:09:16.888641
202442300,37303,2021-06-03 09:09:17.892837
73965941,7192,2021-06-03 09:09:18.517271
203601887,10695,2021-06-03 09:09:19.122273
52345423,3203,2021-06-03 09:09:19.754571
180165702,4737,2021-06-03 09:09:20.956474
112286787,29574,2021-06-03 09:09:21.651286
179092849,18562,2021-06-03 09:09:22.432687
57923571,28908,2021-06-03 09:09:23.066073
246954465,4597,2021-06-03 09:09:23.736934
113969037,60488,2021-06-03 09:09:24.539005
114491460,14071,2021-06-03 09:09:25.160134
138982175,49970,2021-06-03 09:09:26.520368
158130125,8583,2021-06-03 09:09:27.127455
158426267,24248,2021-06-03 09:09:27.914169
43640943,1113,2021-06-03 09:09:28.637487
404557848,95148,2021-06-03 09:09:29.288491
263099204,10552,2021-06-03 09:09:29.929385
169651821,198,2021-06-03 09:09:30.632359
38329374,10236,2021-06-03 09:09:31.287990
121107418,26420,2021-06-03 09:09:32.063334
239135140,7412,2021-06-03 09:09:32.704526
567836122,4770,2021-06-03 09:09:33.576099
116805042,8107,2021-06-03 09:09:34.671610
156505378,11623,2021-06-03 09:09:35.565261
20268350,3660,2021-06-03 09:09:36.142677
424654476,22575,2021-06-03 09:09:36.742748
146730858,17741,2021-06-03 09:09:37.355814
43697572,1994,2021-06-03 09:09:38.400392
41930132,105920,2021-06-03 09:09:39.197413
466139555,23567,2021-06-03 09:09:40.410036
29511645,62175,2021-06-03 09:09:41.047299
518514005,9062,2021-06-03 09:09:41.903446
506286889,6338,2021-06-03 09:09:42.936397
45736373,240928,2021-06-03 09:09:43.926403
125841214,35584,2021-06-03 09:09:44.765998
42320398,129134,2021-06-03 09:09:45.570717
127192266,18081,2021-06-03 09:09:46.206949
623526200,8486,2021-06-03 09:09:46.827572
125187189,20262,2021-06-03 09:09:47.859348
99381726,5199,2021-06-03 09:09:48.491032
165040132,130333,2021-06-03 09:09:49.393373
56401891,133875,2021-06-03 09:09:50.664365
191384891,5155,2021-06-03 09:09:51.323068
472744172,13027,2021-06-03 09:09:52.097375
170554528,37483,2021-06-03 09:09:52.727199
97226851,16072,2021-06-03 09:09:53.539607
157602243,61879,2021-06-03 09:09:54.097331
111799555,74141,2021-06-03 09:09:54.997903
125707582,8047,2021-06-03 09:09:55.764194
146094553,54599,2021-06-03 09:09:56.595912
254038145,30215,2021-06-03 09:09:57.246209
181631317,6732,2021-06-03 09:09:57.907568
124174772,5710,2021-06-03 09:09:58.522777
38818035,17555,2021-06-03 09:09:59.177694
158913643,5957,2021-06-03 09:09:59.841301
138088505,45090,2021-06-03 09:10:01.146617
454493186,5330,2021-06-03 09:10:02.456509
178547107,9008,2021-06-03 09:10:03.400844
9843852,23351,2021-06-03 09:10:04.011498
53457881,401912,2021-06-03 09:10:04.646250
134837419,2378,2021-06-03 09:10:05.246899
36495270,141721,2021-06-03 09:10:06.200269
115897614,6005,2021-06-03 09:10:07.467994
134104249,18740,2021-06-03 09:10:08.112474
141574088,14048,2021-06-03 09:10:08.771013
21673391,765108,2021-06-03 09:10:09.412279
37475749,37231,2021-06-03 09:10:10.030016
407816061,15772,2021-06-03 09:10:10.640545
476378351,6496,2021-06-03 09:10:11.230510
22958834,55612,2021-06-03 09:10:11.844739
644939734,1466,2021-06-03 09:10:12.474456
138445212,6180,2021-06-03 09:10:13.165331
465955870,3558,2021-06-03 09:10:13.945042
1258072,8634,2021-06-03 09:10:14.592091
544336017,327,2021-06-03 09:10:15.201616
62045282,3003,2021-06-03 09:10:16.505977
680625598,1481,2021-06-03 09:10:17.111723
508683744,4788,2021-06-03 09:10:17.749220
33182508,5957,2021-06-03 09:10:18.568741
116976469,38060,2021-06-03 09:10:19.245903
139064318,38766,2021-06-03 09:10:19.830169
26537777,104193,2021-06-03 09:07:49.265149
164938966,74366,2021-06-03 09:07:49.876672
436417492,58738,2021-06-03 09:07:50.494572
56962861,67941,2021-06-03 09:07:52.480633
96706929,267061,2021-06-03 09:07:53.077211
151054406,178531,2021-06-03 09:07:53.901681
49233748,224901,2021-06-03 09:07:55.186683
224539819,392553,2021-06-03 09:07:56.006730
106690387,129074,2021-06-03 09:07:56.660872
501717654,312034,2021-06-03 09:07:58.112812
42896693,87348,2021-06-03 09:07:58.742880
150989534,33008,2021-06-03 09:08:00.023191
102619512,124551,2021-06-03 09:08:00.651625
56722958,33111,2021-06-03 09:08:01.276588
139736417,64232,2021-06-03 09:08:01.903081
522937378,96063,2021-06-03 09:08:02.750195
39048329,131993,2021-06-03 09:08:03.406162
99723741,91144,2021-06-03 09:08:04.046044
50465063,242806,2021-06-03 09:08:04.692140
101327701,81653,2021-06-03 09:08:05.325658
595850827,24101,2021-06-03 09:08:05.908873
51123995,206626,2021-06-03 09:08:06.537561
142125052,69579,2021-06-03 09:08:07.360047
216454756,26052,2021-06-03 09:08:08.033870
117379932,954154,2021-06-03 09:08:08.621760
675377844,4321,2021-06-03 09:08:09.236922
36725432,29355,2021-06-03 09:08:10.667434
36620767,535141,2021-06-03 09:08:12.881965
506880770,97397,2021-06-03 09:08:13.504244
67970187,107673,2021-06-03 09:08:14.131368
23946146,50661,2021-06-03 09:08:14.969071
